,mask,gender,age,mask_label,gender_label,age_label,path,label
1905,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/003840_male_Asian_56/mask1.jpg,1
1906,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/003840_male_Asian_56/mask2.jpg,1
1907,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/003840_male_Asian_56/mask4.jpg,1
1908,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/003840_male_Asian_56/incorrect_mask.jpg,7
1909,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/003840_male_Asian_56/mask3.jpg,1
1910,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/003840_male_Asian_56/mask5.jpg,1
1911,normal,male,20,2,0,0,/opt/ml/input/data/train/images/001496-1_male_Asian_21/normal.jpg,12
1912,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/001496-1_male_Asian_21/mask1.jpg,0
1913,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/001496-1_male_Asian_21/mask2.jpg,0
1914,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/001496-1_male_Asian_21/mask4.jpg,0
1915,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/001496-1_male_Asian_21/incorrect_mask.jpg,6
1916,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/001496-1_male_Asian_21/mask3.jpg,0
1917,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/001496-1_male_Asian_21/mask5.jpg,0
1918,normal,female,18,2,1,0,/opt/ml/input/data/train/images/001139_female_Asian_19/normal.jpg,15
1919,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/001139_female_Asian_19/mask1.jpg,3
1920,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/001139_female_Asian_19/mask2.jpg,3
1921,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/001139_female_Asian_19/mask4.jpg,3
1922,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/001139_female_Asian_19/incorrect_mask.jpg,9
1923,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/001139_female_Asian_19/mask3.jpg,3
1924,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/001139_female_Asian_19/mask5.jpg,3
1925,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006489_female_Asian_18/normal.jpg,15
1926,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006489_female_Asian_18/mask1.jpg,3
1927,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006489_female_Asian_18/mask2.jpg,3
1928,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006489_female_Asian_18/mask4.jpg,3
1929,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006489_female_Asian_18/incorrect_mask.jpg,9
1930,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006489_female_Asian_18/mask3.jpg,3
1931,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006489_female_Asian_18/mask5.jpg,3
1932,normal,female,57,2,1,1,/opt/ml/input/data/train/images/001973_female_Asian_56/normal.jpg,16
1933,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/001973_female_Asian_56/mask1.jpg,4
1934,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/001973_female_Asian_56/mask2.jpg,4
1935,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/001973_female_Asian_56/mask4.jpg,4
1936,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/001973_female_Asian_56/incorrect_mask.jpg,10
1937,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/001973_female_Asian_56/mask3.jpg,4
1938,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/001973_female_Asian_56/mask5.jpg,4
1939,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003348_female_Asian_20/normal.jpg,15
1940,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003348_female_Asian_20/mask1.jpg,3
1941,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003348_female_Asian_20/mask2.jpg,3
1942,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003348_female_Asian_20/mask4.jpg,3
1943,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003348_female_Asian_20/incorrect_mask.jpg,9
1944,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003348_female_Asian_20/mask3.jpg,3
1945,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003348_female_Asian_20/mask5.jpg,3
1946,normal,female,57,2,1,1,/opt/ml/input/data/train/images/004365_female_Asian_57/normal.jpg,16
1947,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/004365_female_Asian_57/mask1.jpg,4
1948,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/004365_female_Asian_57/mask2.jpg,4
1949,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/004365_female_Asian_57/mask4.jpg,4
1950,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/004365_female_Asian_57/incorrect_mask.jpg,10
1951,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/004365_female_Asian_57/mask3.jpg,4
1952,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/004365_female_Asian_57/mask5.jpg,4
1953,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/006235_male_Asian_20/mask3.png,0
1954,normal,male,20,2,0,0,/opt/ml/input/data/train/images/006235_male_Asian_20/normal.png,12
1955,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/006235_male_Asian_20/mask2.png,0
1956,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/006235_male_Asian_20/mask1.png,0
1957,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/006235_male_Asian_20/mask5.png,0
1958,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/006235_male_Asian_20/mask4.png,0
1959,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/006235_male_Asian_20/incorrect_mask.png,6
1960,normal,female,59,2,1,2,/opt/ml/input/data/train/images/004262_female_Asian_59/normal.jpg,17
1961,mask1,female,59,0,1,2,/opt/ml/input/data/train/images/004262_female_Asian_59/mask1.jpg,5
1962,mask2,female,59,0,1,2,/opt/ml/input/data/train/images/004262_female_Asian_59/mask2.jpg,5
1963,mask4,female,59,0,1,2,/opt/ml/input/data/train/images/004262_female_Asian_59/mask4.jpg,5
1964,incorrect_mask,female,59,1,1,2,/opt/ml/input/data/train/images/004262_female_Asian_59/incorrect_mask.jpg,11
1965,mask3,female,59,0,1,2,/opt/ml/input/data/train/images/004262_female_Asian_59/mask3.jpg,5
1966,mask5,female,59,0,1,2,/opt/ml/input/data/train/images/004262_female_Asian_59/mask5.jpg,5
1967,normal,male,60,2,0,2,/opt/ml/input/data/train/images/001464_male_Asian_60/normal.jpg,14
1968,mask1,male,60,0,0,2,/opt/ml/input/data/train/images/001464_male_Asian_60/mask1.jpg,2
1969,mask2,male,60,0,0,2,/opt/ml/input/data/train/images/001464_male_Asian_60/mask2.jpg,2
1970,mask4,male,60,0,0,2,/opt/ml/input/data/train/images/001464_male_Asian_60/mask4.jpg,2
1971,incorrect_mask,male,60,1,0,2,/opt/ml/input/data/train/images/001464_male_Asian_60/incorrect_mask.jpg,8
1972,mask3,male,60,0,0,2,/opt/ml/input/data/train/images/001464_male_Asian_60/mask3.jpg,2
1973,mask5,male,60,0,0,2,/opt/ml/input/data/train/images/001464_male_Asian_60/mask5.jpg,2
1974,normal,female,57,2,1,1,/opt/ml/input/data/train/images/004391_female_Asian_55/normal.jpg,16
1975,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/004391_female_Asian_55/mask1.jpg,4
1976,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/004391_female_Asian_55/mask2.jpg,4
1977,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/004391_female_Asian_55/mask4.jpg,4
1978,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/004391_female_Asian_55/incorrect_mask.jpg,10
1979,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/004391_female_Asian_55/mask3.jpg,4
1980,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/004391_female_Asian_55/mask5.jpg,4
1981,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001315_female_Asian_24/normal.jpg,15
1982,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001315_female_Asian_24/mask1.jpg,3
1983,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001315_female_Asian_24/mask2.jpg,3
1984,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001315_female_Asian_24/mask4.jpg,3
1985,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001315_female_Asian_24/incorrect_mask.jpg,9
1986,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001315_female_Asian_24/mask3.jpg,3
1987,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001315_female_Asian_24/mask5.jpg,3
1988,normal,male,43,2,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/normal.jpg,13
1989,mask1,male,43,0,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/mask1.jpg,1
1990,mask2,male,43,0,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/mask2.jpg,1
1991,mask4,male,43,0,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/mask4.jpg,1
1992,incorrect_mask,male,43,1,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/incorrect_mask.jpg,7
1993,mask3,male,43,0,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/mask3.jpg,1
1994,mask5,male,43,0,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/mask5.jpg,1
1995,normal,female,43,2,1,1,/opt/ml/input/data/train/images/001165_female_Asian_44/normal.jpg,16
1996,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/001165_female_Asian_44/mask1.jpg,4
1997,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/001165_female_Asian_44/mask2.jpg,4
1998,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/001165_female_Asian_44/mask4.jpg,4
1999,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/001165_female_Asian_44/incorrect_mask.jpg,10
2000,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/001165_female_Asian_44/mask3.jpg,4
2001,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/001165_female_Asian_44/mask5.jpg,4
2002,normal,female,43,2,1,1,/opt/ml/input/data/train/images/000020_female_Asian_50/normal.jpg,16
2003,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/000020_female_Asian_50/mask1.jpg,4
2004,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/000020_female_Asian_50/mask2.jpg,4
2005,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/000020_female_Asian_50/mask4.jpg,4
2006,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/000020_female_Asian_50/incorrect_mask.jpg,10
2007,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/000020_female_Asian_50/mask3.jpg,4
2008,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/000020_female_Asian_50/mask5.jpg,4
2009,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001217_female_Asian_25/normal.jpg,15
2010,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001217_female_Asian_25/mask1.jpg,3
2011,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001217_female_Asian_25/mask2.jpg,3
2012,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001217_female_Asian_25/mask4.jpg,3
2013,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001217_female_Asian_25/incorrect_mask.jpg,9
2014,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001217_female_Asian_25/mask3.jpg,3
2015,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001217_female_Asian_25/mask5.jpg,3
2016,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000626_female_Asian_57/normal.jpg,16
2017,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000626_female_Asian_57/mask1.jpg,4
2018,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000626_female_Asian_57/mask2.jpg,4
2019,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000626_female_Asian_57/mask4.jpg,4
2020,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000626_female_Asian_57/incorrect_mask.jpg,10
2021,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000626_female_Asian_57/mask3.jpg,4
2022,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000626_female_Asian_57/mask5.jpg,4
2023,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006070_female_Asian_19/mask3.png,3
2024,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006070_female_Asian_19/normal.png,15
2025,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006070_female_Asian_19/mask2.png,3
2026,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006070_female_Asian_19/mask1.png,3
2027,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006070_female_Asian_19/mask5.png,3
2028,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006070_female_Asian_19/mask4.png,3
2029,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006070_female_Asian_19/incorrect_mask.png,9
2030,normal,female,30,2,1,1,/opt/ml/input/data/train/images/003421_female_Asian_38/normal.jpg,16
2031,mask1,female,30,0,1,1,/opt/ml/input/data/train/images/003421_female_Asian_38/mask1.jpg,4
2032,mask2,female,30,0,1,1,/opt/ml/input/data/train/images/003421_female_Asian_38/mask2.jpg,4
2033,mask4,female,30,0,1,1,/opt/ml/input/data/train/images/003421_female_Asian_38/mask4.jpg,4
2034,incorrect_mask,female,30,1,1,1,/opt/ml/input/data/train/images/003421_female_Asian_38/incorrect_mask.jpg,10
2035,mask3,female,30,0,1,1,/opt/ml/input/data/train/images/003421_female_Asian_38/mask3.jpg,4
2036,mask5,female,30,0,1,1,/opt/ml/input/data/train/images/003421_female_Asian_38/mask5.jpg,4
2037,normal,female,20,2,1,0,/opt/ml/input/data/train/images/001131_female_Asian_22/normal.jpg,15
2038,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/001131_female_Asian_22/mask1.jpg,3
2039,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/001131_female_Asian_22/mask2.jpg,3
2040,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/001131_female_Asian_22/mask4.jpg,3
2041,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/001131_female_Asian_22/incorrect_mask.jpg,9
2042,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/001131_female_Asian_22/mask3.jpg,3
2043,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/001131_female_Asian_22/mask5.jpg,3
2044,normal,male,60,2,0,2,/opt/ml/input/data/train/images/004094_male_Asian_60/normal.jpg,14
2045,mask1,male,60,0,0,2,/opt/ml/input/data/train/images/004094_male_Asian_60/mask1.jpg,2
2046,mask2,male,60,0,0,2,/opt/ml/input/data/train/images/004094_male_Asian_60/mask2.jpg,2
2047,mask4,male,60,0,0,2,/opt/ml/input/data/train/images/004094_male_Asian_60/mask4.jpg,2
2048,incorrect_mask,male,60,1,0,2,/opt/ml/input/data/train/images/004094_male_Asian_60/incorrect_mask.jpg,8
2049,mask3,male,60,0,0,2,/opt/ml/input/data/train/images/004094_male_Asian_60/mask3.jpg,2
2050,mask5,male,60,0,0,2,/opt/ml/input/data/train/images/004094_male_Asian_60/mask5.jpg,2
2051,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000224_female_Asian_56/normal.jpg,16
2052,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000224_female_Asian_56/mask1.jpg,4
2053,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000224_female_Asian_56/mask2.jpg,4
2054,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000224_female_Asian_56/mask4.jpg,4
2055,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000224_female_Asian_56/incorrect_mask.jpg,10
2056,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000224_female_Asian_56/mask3.jpg,4
2057,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000224_female_Asian_56/mask5.jpg,4
2058,normal,female,30,2,1,1,/opt/ml/input/data/train/images/001630-1_female_Asian_34/normal.jpg,16
2059,mask1,female,30,0,1,1,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask1.jpg,4
2060,mask2,female,30,0,1,1,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask2.jpg,4
2061,mask4,female,30,0,1,1,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask4.jpg,4
2062,incorrect_mask,female,30,1,1,1,/opt/ml/input/data/train/images/001630-1_female_Asian_34/incorrect_mask.jpg,10
2063,mask3,female,30,0,1,1,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask3.jpg,4
2064,mask5,female,30,0,1,1,/opt/ml/input/data/train/images/001630-1_female_Asian_34/mask5.jpg,4
2065,normal,female,43,2,1,1,/opt/ml/input/data/train/images/001454_female_Asian_49/normal.jpg,16
2066,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/001454_female_Asian_49/mask1.jpg,4
2067,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/001454_female_Asian_49/mask2.jpg,4
2068,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/001454_female_Asian_49/mask4.jpg,4
2069,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/001454_female_Asian_49/incorrect_mask.jpg,10
2070,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/001454_female_Asian_49/mask3.jpg,4
2071,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/001454_female_Asian_49/mask5.jpg,4
2072,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006486_female_Asian_18/normal.jpg,15
2073,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006486_female_Asian_18/mask1.jpg,3
2074,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006486_female_Asian_18/mask2.jpg,3
2075,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006486_female_Asian_18/mask4.jpg,3
2076,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006486_female_Asian_18/incorrect_mask.jpg,9
2077,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006486_female_Asian_18/mask3.jpg,3
2078,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006486_female_Asian_18/mask5.jpg,3
2079,normal,male,59,2,0,2,/opt/ml/input/data/train/images/004348_male_Asian_59/normal.jpg,14
2080,mask1,male,59,0,0,2,/opt/ml/input/data/train/images/004348_male_Asian_59/mask1.jpg,2
2081,mask2,male,59,0,0,2,/opt/ml/input/data/train/images/004348_male_Asian_59/mask2.jpg,2
2082,mask4,male,59,0,0,2,/opt/ml/input/data/train/images/004348_male_Asian_59/mask4.jpg,2
2083,incorrect_mask,male,59,1,0,2,/opt/ml/input/data/train/images/004348_male_Asian_59/incorrect_mask.jpg,8
2084,mask3,male,59,0,0,2,/opt/ml/input/data/train/images/004348_male_Asian_59/mask3.jpg,2
2085,mask5,male,59,0,0,2,/opt/ml/input/data/train/images/004348_male_Asian_59/mask5.jpg,2
2086,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003187_female_Asian_20/normal.jpg,15
2087,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003187_female_Asian_20/mask1.jpg,3
2088,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003187_female_Asian_20/mask2.jpg,3
2089,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003187_female_Asian_20/mask4.jpg,3
2090,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003187_female_Asian_20/incorrect_mask.jpg,9
2091,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003187_female_Asian_20/mask3.jpg,3
2092,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003187_female_Asian_20/mask5.jpg,3
2093,normal,female,30,2,1,1,/opt/ml/input/data/train/images/003882_female_Asian_36/normal.jpg,16
2094,mask1,female,30,0,1,1,/opt/ml/input/data/train/images/003882_female_Asian_36/mask1.jpg,4
2095,mask2,female,30,0,1,1,/opt/ml/input/data/train/images/003882_female_Asian_36/mask2.jpg,4
2096,mask4,female,30,0,1,1,/opt/ml/input/data/train/images/003882_female_Asian_36/mask4.jpg,4
2097,incorrect_mask,female,30,1,1,1,/opt/ml/input/data/train/images/003882_female_Asian_36/incorrect_mask.jpg,10
2098,mask3,female,30,0,1,1,/opt/ml/input/data/train/images/003882_female_Asian_36/mask3.jpg,4
2099,mask5,female,30,0,1,1,/opt/ml/input/data/train/images/003882_female_Asian_36/mask5.jpg,4
2100,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006382_male_Asian_19/normal.jpg,12
2101,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006382_male_Asian_19/mask1.jpg,0
2102,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006382_male_Asian_19/mask2.jpg,0
2103,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006382_male_Asian_19/mask4.jpg,0
2104,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006382_male_Asian_19/incorrect_mask.jpg,6
2105,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006382_male_Asian_19/mask3.jpg,0
2106,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006382_male_Asian_19/mask5.jpg,0
2107,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000733_female_Asian_56/normal.jpg,16
2108,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000733_female_Asian_56/mask1.jpg,4
2109,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000733_female_Asian_56/mask2.jpg,4
2110,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000733_female_Asian_56/mask4.jpg,4
2111,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000733_female_Asian_56/incorrect_mask.jpg,10
2112,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000733_female_Asian_56/mask3.jpg,4
2113,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000733_female_Asian_56/mask5.jpg,4
2114,normal,female,58,2,1,2,/opt/ml/input/data/train/images/000007_female_Asian_58/normal.jpg,17
2115,mask1,female,58,0,1,2,/opt/ml/input/data/train/images/000007_female_Asian_58/mask1.jpg,5
2116,mask2,female,58,0,1,2,/opt/ml/input/data/train/images/000007_female_Asian_58/mask2.jpg,5
2117,mask4,female,58,0,1,2,/opt/ml/input/data/train/images/000007_female_Asian_58/mask4.jpg,5
2118,incorrect_mask,female,58,1,1,2,/opt/ml/input/data/train/images/000007_female_Asian_58/incorrect_mask.jpg,11
2119,mask3,female,58,0,1,2,/opt/ml/input/data/train/images/000007_female_Asian_58/mask3.jpg,5
2120,mask5,female,58,0,1,2,/opt/ml/input/data/train/images/000007_female_Asian_58/mask5.jpg,5
2121,normal,male,58,2,0,2,/opt/ml/input/data/train/images/005031_male_Asian_58/normal.jpg,14
2122,mask1,male,58,0,0,2,/opt/ml/input/data/train/images/005031_male_Asian_58/mask1.jpg,2
2123,mask2,male,58,0,0,2,/opt/ml/input/data/train/images/005031_male_Asian_58/mask2.jpg,2
2124,mask4,male,58,0,0,2,/opt/ml/input/data/train/images/005031_male_Asian_58/mask4.jpg,2
2125,incorrect_mask,male,58,1,0,2,/opt/ml/input/data/train/images/005031_male_Asian_58/incorrect_mask.jpg,8
2126,mask3,male,58,0,0,2,/opt/ml/input/data/train/images/005031_male_Asian_58/mask3.jpg,2
2127,mask5,male,58,0,0,2,/opt/ml/input/data/train/images/005031_male_Asian_58/mask5.jpg,2
2128,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001032_female_Asian_25/normal.jpg,15
2129,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001032_female_Asian_25/mask1.jpg,3
2130,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001032_female_Asian_25/mask2.jpg,3
2131,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001032_female_Asian_25/mask4.jpg,3
2132,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001032_female_Asian_25/incorrect_mask.jpg,9
2133,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001032_female_Asian_25/mask3.jpg,3
2134,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001032_female_Asian_25/mask5.jpg,3
2135,normal,male,58,2,0,2,/opt/ml/input/data/train/images/003573_male_Asian_58/normal.jpg,14
2136,mask1,male,58,0,0,2,/opt/ml/input/data/train/images/003573_male_Asian_58/mask1.jpg,2
2137,mask2,male,58,0,0,2,/opt/ml/input/data/train/images/003573_male_Asian_58/mask2.jpg,2
2138,mask4,male,58,0,0,2,/opt/ml/input/data/train/images/003573_male_Asian_58/mask4.jpg,2
2139,incorrect_mask,male,58,1,0,2,/opt/ml/input/data/train/images/003573_male_Asian_58/incorrect_mask.jpg,8
2140,mask3,male,58,0,0,2,/opt/ml/input/data/train/images/003573_male_Asian_58/mask3.jpg,2
2141,mask5,male,58,0,0,2,/opt/ml/input/data/train/images/003573_male_Asian_58/mask5.jpg,2
2142,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006497_female_Asian_18/normal.jpg,15
2143,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006497_female_Asian_18/mask1.jpg,3
2144,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006497_female_Asian_18/mask2.jpg,3
2145,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006497_female_Asian_18/mask4.jpg,3
2146,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006497_female_Asian_18/incorrect_mask.jpg,9
2147,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006497_female_Asian_18/mask3.jpg,3
2148,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006497_female_Asian_18/mask5.jpg,3
2149,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000023_female_Asian_55/normal.jpg,16
2150,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000023_female_Asian_55/mask1.jpg,4
2151,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000023_female_Asian_55/mask2.jpg,4
2152,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000023_female_Asian_55/mask4.jpg,4
2153,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000023_female_Asian_55/incorrect_mask.jpg,10
2154,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000023_female_Asian_55/mask3.jpg,4
2155,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000023_female_Asian_55/mask5.jpg,4
2156,normal,female,60,2,1,2,/opt/ml/input/data/train/images/001509_female_Asian_60/normal.jpg,17
2157,mask1,female,60,0,1,2,/opt/ml/input/data/train/images/001509_female_Asian_60/mask1.jpg,5
2158,mask2,female,60,0,1,2,/opt/ml/input/data/train/images/001509_female_Asian_60/mask2.jpg,5
2159,mask4,female,60,0,1,2,/opt/ml/input/data/train/images/001509_female_Asian_60/mask4.jpg,5
2160,incorrect_mask,female,60,1,1,2,/opt/ml/input/data/train/images/001509_female_Asian_60/incorrect_mask.jpg,11
2161,mask3,female,60,0,1,2,/opt/ml/input/data/train/images/001509_female_Asian_60/mask3.jpg,5
2162,mask5,female,60,0,1,2,/opt/ml/input/data/train/images/001509_female_Asian_60/mask5.jpg,5
2163,normal,male,57,2,0,1,/opt/ml/input/data/train/images/001489_male_Asian_55/normal.jpg,13
