,id,gender,race,age,path
2450,006421,female,Asian,18,006421_female_Asian_18
1561,003715,male,Asian,60,003715_male_Asian_60
603,001259,male,Asian,23,001259_male_Asian_24
1797,004254,female,Asian,57,004254_female_Asian_53
536,001168,male,Asian,30,001168_male_Asian_28
2027,005103,female,Asian,57,005103_female_Asian_55
1173,003129,female,Asian,20,003129_female_Asian_20
1834,004311,female,Asian,57,004311_female_Asian_55
459,001082,female,Asian,43,001082_female_Asian_51
99,000273,female,Asian,57,000273_female_Asian_56
709,001433,male,Asian,43,001433_male_Asian_52
745,001482,female,Asian,60,001482_female_Asian_60
17,000022,female,Asian,58,000022_female_Asian_58
242,000644,female,Asian,57,000644_female_Asian_54
2000,005047,female,Asian,23,005047_female_Asian_26
373,000827,female,Asian,57,000827_female_Asian_55
1008,001808,male,Asian,57,001808_male_Asian_55
488,001116,female,Asian,23,001116_female_Asian_25
758,001494-1,female,Asian,23,001494-1_female_Asian_23
170,000550,male,Asian,57,000550_male_Asian_56
394,001018,female,Asian,23,001018_female_Asian_25
2177,005464,male,Asian,43,005464_male_Asian_47
1282,003295,female,Asian,20,003295_female_Asian_20
1989,005034,male,Asian,43,005034_male_Asian_51
1847,004325,female,Asian,30,004325_female_Asian_42
910,001664,female,Asian,43,001664_female_Asian_51
37,000046,male,Asian,57,000046_male_Asian_55
730,001462,male,Asian,57,001462_male_Asian_56
1285,003298,female,Asian,18,003298_female_Asian_19
880,001631,female,Asian,58,001631_female_Asian_58
192,000575,male,Asian,57,000575_male_Asian_55
455,001076,male,Asian,43,001076_male_Asian_48
849,001594,male,Asian,58,001594_male_Asian_58
415,001037,male,Asian,18,001037_male_Asian_18
2642,006713,male,Asian,18,006713_male_Asian_19
2542,006544,female,Asian,18,006544_female_Asian_19
1332,003357,female,Asian,20,003357_female_Asian_20
2365,006241,male,Asian,20,006241_male_Asian_20
140,000514,female,Asian,59,000514_female_Asian_59
107,000282,female,Asian,59,000282_female_Asian_59
1709,003930,male,Asian,30,003930_male_Asian_42
2219,005517,female,Asian,57,005517_female_Asian_56
1831,004308,female,Asian,57,004308_female_Asian_53
290,000712,female,Asian,43,000712_female_Asian_50
1040,001894,female,Asian,57,001894_female_Asian_54
1896,004413,male,Asian,18,004413_male_Asian_18
1101,003037,female,Asian,18,003037_female_Asian_19
2358,006233,male,Asian,20,006233_male_Asian_20
333,000764,female,Asian,57,000764_female_Asian_56
1237,003222,female,Asian,20,003222_female_Asian_20
2120,005291,male,Asian,43,005291_male_Asian_51
1000,001795,male,Asian,23,001795_male_Asian_27
643,001323,male,Asian,23,001323_male_Asian_24
957,001748,female,Asian,43,001748_female_Asian_47
2628,006687,male,Asian,18,006687_male_Asian_19
2129,005407,female,Asian,23,005407_female_Asian_26
387,001011,male,Asian,30,001011_male_Asian_30
2258,006058,female,Asian,18,006058_female_Asian_19
798,001535,female,Asian,18,001535_female_Asian_18
1886,004389,female,Asian,30,004389_female_Asian_36
837,001582,female,Asian,59,001582_female_Asian_59
306,000729,female,Asian,43,000729_female_Asian_52
569,001200,male,Asian,23,001200_male_Asian_24
621,001292,female,Asian,23,001292_female_Asian_24
123,000311,female,Asian,58,000311_female_Asian_58
2520,006510,male,Asian,18,006510_male_Asian_19
286,000698,female,Asian,57,000698_female_Asian_55
934,001721,female,Asian,30,001721_female_Asian_35
668,001359-1,female,Asian,23,001359-1_female_Asian_24
1790,004246,female,Asian,30,004246_female_Asian_38
1405,003445,female,Asian,58,003445_female_Asian_58
747,001485,female,Asian,43,001485_female_Asian_52
1803,004263,female,Asian,58,004263_female_Asian_58
1993,005040,male,Asian,30,005040_male_Asian_30
120,000302,female,Asian,57,000302_female_Asian_56
2419,006383,male,Asian,18,006383_male_Asian_19
1159,003111,female,Asian,18,003111_female_Asian_19
1905,004425,female,Asian,57,004425_female_Asian_56
1487,003560,male,Asian,57,003560_male_Asian_55
1553,003705,female,Asian,58,003705_female_Asian_58
2047,005140,female,Asian,30,005140_female_Asian_32
1135,003080,female,Asian,18,003080_female_Asian_19
1567,003721,female,Asian,60,003721_female_Asian_60
2227,005525,female,Asian,30,005525_female_Asian_39
1699,003887,female,Asian,30,003887_female_Asian_32
82,000245,male,Asian,58,000245_male_Asian_58
2518,006503,female,Asian,30,006503_female_Asian_28
1908,004428,female,Asian,57,004428_female_Asian_56
287,000699,female,Asian,57,000699_female_Asian_57
2695,006954,male,Asian,18,006954_male_Asian_19
1358,003386,female,Asian,20,003386_female_Asian_20
220,000618,male,Asian,30,000618_male_Asian_37
617,001286,female,Asian,23,001286_female_Asian_23
1170,003125,female,Asian,18,003125_female_Asian_19
764,001498-1,male,Asian,23,001498-1_male_Asian_23
1195,003155,female,Asian,18,003155_female_Asian_19
624,001295,female,Asian,20,001295_female_Asian_21
2057,005174,male,Asian,30,005174_male_Asian_31
1785,004239,female,Asian,60,004239_female_Asian_60
1634,003803,female,Asian,43,003803_female_Asian_46
673,001366,male,Asian,23,001366_male_Asian_24
1268,003277,female,Asian,18,003277_female_Asian_19
172,000553,female,Asian,58,000553_female_Asian_58
1343,003368,female,Asian,18,003368_female_Asian_19
2531,006527,male,Asian,18,006527_male_Asian_19
746,001484,male,Asian,57,001484_male_Asian_57
1645,003816,male,Asian,57,003816_male_Asian_57
2442,006412,female,Asian,18,006412_female_Asian_18
1532,003643,male,Asian,58,003643_male_Asian_58
1554,003706,male,Asian,60,003706_male_Asian_60
1448,003513,male,Asian,57,003513_male_Asian_57
528,001158,female,Asian,57,001158_female_Asian_56
43,000067,female,Asian,57,000067_female_Asian_54
2394,006353,female,Asian,18,006353_female_Asian_18
1391,003427,female,Asian,43,003427_female_Asian_52
1731,004072,male,Asian,57,004072_male_Asian_55
552,001182-1,male,Asian,18,001182-1_male_Asian_19
2212,005509,female,Asian,43,005509_female_Asian_46
1558,003711,female,Asian,58,003711_female_Asian_58
1690,003877,female,Asian,57,003877_female_Asian_55
2636,006707,male,Asian,18,006707_male_Asian_19
912,001666,female,Asian,43,001666_female_Asian_45
1033,001864,female,Asian,23,001864_female_Asian_26
284,000696,female,Asian,58,000696_female_Asian_58
1105,003042,female,Asian,20,003042_female_Asian_20
248,000652,female,Asian,58,000652_female_Asian_58
1777,004226,female,Asian,60,004226_female_Asian_60
2347,006220,male,Asian,18,006220_male_Asian_18
175,000557,female,Asian,57,000557_female_Asian_57
1972,005016,female,Asian,43,005016_female_Asian_46
1066,001987,female,Asian,43,001987_female_Asian_48
1576,003731,female,Asian,60,003731_female_Asian_60
2372,006259,female,Asian,20,006259_female_Asian_20
468,001092,female,Asian,18,001092_female_Asian_18
399,001024,male,Asian,58,001024_male_Asian_58
371,000825,male,Asian,57,000825_male_Asian_53
2414,006377,male,Asian,18,006377_male_Asian_19
404,001027,male,Asian,57,001027_male_Asian_55
1707,003926,male,Asian,57,003926_male_Asian_57
1102,003038,female,Asian,20,003038_female_Asian_20
686,001390,male,Asian,57,001390_male_Asian_56
2668,006749,male,Asian,18,006749_male_Asian_19
554,001183-1,male,Asian,23,001183-1_male_Asian_25
1327,003351,female,Asian,18,003351_female_Asian_19
1560,003713,female,Asian,57,003713_female_Asian_55
1936,004465,female,Asian,43,004465_female_Asian_50
1363,003392,female,Asian,18,003392_female_Asian_19
823,001564,male,Asian,20,001564_male_Asian_22
1408,003454,female,Asian,60,003454_female_Asian_60
2161,005446,female,Asian,60,005446_female_Asian_60
115,000295,female,Asian,57,000295_female_Asian_56
968,001760,female,Asian,43,001760_female_Asian_50
2205,005499,male,Asian,57,005499_male_Asian_55
1786,004241,male,Asian,60,004241_male_Asian_60
1246,003234,female,Asian,20,003234_female_Asian_20
1531,003642,male,Asian,59,003642_male_Asian_59
31,000039,female,Asian,57,000039_female_Asian_57
2148,005428,female,Asian,43,005428_female_Asian_48
2376,006267,female,Asian,20,006267_female_Asian_20
2325,006168,female,Asian,18,006168_female_Asian_19
332,000763,female,Asian,57,000763_female_Asian_55
513,001143,female,Asian,30,001143_female_Asian_35
8,000010,female,Asian,58,000010_female_Asian_58
2231,005529,female,Asian,43,005529_female_Asian_44
1480,003552,female,Asian,60,003552_female_Asian_60
203,000596,female,Asian,57,000596_female_Asian_55
2079,005244,male,Asian,20,005244_male_Asian_21
1412,003459,female,Asian,43,003459_female_Asian_48
1071,003001,female,Asian,18,003001_female_Asian_19
1044,001903,female,Asian,60,001903_female_Asian_60
2445,006415,female,Asian,18,006415_female_Asian_18
2532,006528,female,Asian,20,006528_female_Asian_20
395,001019,male,Asian,30,001019_male_Asian_29
1824,004288,female,Asian,60,004288_female_Asian_60
339,000770,female,Asian,43,000770_female_Asian_50
1772,004218,female,Asian,60,004218_female_Asian_60
705,001423,male,Asian,57,001423_male_Asian_53
1706,003921,male,Asian,59,003921_male_Asian_59
2473,006446,female,Asian,18,006446_female_Asian_18
664,001356,male,Asian,23,001356_male_Asian_23
1178,003134,female,Asian,20,003134_female_Asian_20
628,001301,female,Asian,20,001301_female_Asian_21
1474,003543,male,Asian,57,003543_male_Asian_55
1364,003395,female,Asian,20,003395_female_Asian_20
902,001656,female,Asian,60,001656_female_Asian_60
931,001718,male,Asian,57,001718_male_Asian_55
995,001790,female,Asian,43,001790_female_Asian_50
1778,004228,female,Asian,58,004228_female_Asian_58
1868,004363,female,Asian,60,004363_female_Asian_60
128,000344,female,Asian,57,000344_female_Asian_57
2239,005544,male,Asian,30,005544_male_Asian_32
727,001459,female,Asian,60,001459_female_Asian_60
1001,001796,female,Asian,23,001796_female_Asian_23
836,001581,female,Asian,60,001581_female_Asian_60
334,000765,female,Asian,57,000765_female_Asian_57
1215,003178,female,Asian,20,003178_female_Asian_20
2428,006396,male,Asian,18,006396_male_Asian_19
2210,005506,male,Asian,23,005506_male_Asian_25
162,000541,female,Asian,30,000541_female_Asian_35
1490,003563,male,Asian,60,003563_male_Asian_60
2028,005105,male,Asian,30,005105_male_Asian_33
2138,005417,female,Asian,43,005417_female_Asian_43
301,000723,female,Asian,57,000723_female_Asian_56
1486,003559,female,Asian,57,003559_female_Asian_56
1613,003777,male,Asian,58,003777_male_Asian_58
2333,006178,female,Asian,18,006178_female_Asian_19
1051,001918,male,Asian,43,001918_male_Asian_50
2281,006095,male,Asian,18,006095_male_Asian_18
791,001527,female,Asian,60,001527_female_Asian_60
1918,004442,male,Asian,30,004442_male_Asian_40
2619,006674,male,Asian,18,006674_male_Asian_19
1572,003726,female,Asian,58,003726_female_Asian_58
657,001341,male,Asian,58,001341_male_Asian_58
2118,005287,male,Asian,20,005287_male_Asian_22
2534,006530,female,Asian,20,006530_female_Asian_20
703,001420,male,Asian,43,001420_male_Asian_49
1004,001800,female,Asian,57,001800_female_Asian_54
2226,005524,female,Asian,30,005524_female_Asian_38
1738,004080,female,Asian,60,004080_female_Asian_60
1973,005017,female,Asian,57,005017_female_Asian_55
781,001517,female,Asian,60,001517_female_Asian_60
1380,003412,female,Asian,43,003412_female_Asian_48
2381,006338,female,Asian,18,006338_female_Asian_18
1434,003502,male,Asian,30,003502_male_Asian_41
1378,003409,female,Asian,57,003409_female_Asian_56
1236,003220,female,Asian,20,003220_female_Asian_20
1998,005045,male,Asian,60,005045_male_Asian_60
1964,005005,female,Asian,30,005005_female_Asian_28
1737,004079,male,Asian,57,004079_male_Asian_53
864,001612,female,Asian,23,001612_female_Asian_23
303,000725,female,Asian,43,000725_female_Asian_50
892,001645-1,female,Asian,23,001645-1_female_Asian_26
2224,005522,female,Asian,57,005522_female_Asian_55
1547,003695,male,Asian,43,003695_male_Asian_49
1002,001798,male,Asian,23,001798_male_Asian_23
2355,006229,male,Asian,18,006229_male_Asian_19
2311,006148,male,Asian,18,006148_male_Asian_19
2403,006363,female,Asian,18,006363_female_Asian_18
460,001083,female,Asian,30,001083_female_Asian_34
356,000807,male,Asian,59,000807_male_Asian_59
610,001275,female,Asian,23,001275_female_Asian_24
224,000622,male,Asian,57,000622_male_Asian_56
1296,003313,female,Asian,20,003313_female_Asian_20
1396,003433,male,Asian,59,003433_male_Asian_59
769,001504,female,Asian,57,001504_female_Asian_56
360,000811,male,Asian,57,000811_male_Asian_55
1449,003514,male,Asian,59,003514_male_Asian_59
547,001179,male,Asian,57,001179_male_Asian_54
2088,005255,male,Asian,18,005255_male_Asian_19
2351,006224,male,Asian,20,006224_male_Asian_20
2173,005459,male,Asian,60,005459_male_Asian_60
1850,004331,female,Asian,43,004331_female_Asian_48
494,001124,male,Asian,30,001124_male_Asian_30
376,000831,female,Asian,57,000831_female_Asian_55
311,000735,female,Asian,43,000735_female_Asian_51
647,001330,female,Asian,30,001330_female_Asian_28
2278,006091,male,Asian,18,006091_male_Asian_19
1557,003710,female,Asian,60,003710_female_Asian_60
335,000766,female,Asian,57,000766_female_Asian_53
1228,003193,female,Asian,18,003193_female_Asian_19
2336,006206,male,Asian,18,006206_male_Asian_19
392,001016,male,Asian,23,001016_male_Asian_26
2289,006104,male,Asian,18,006104_male_Asian_18
1404,003444,female,Asian,57,003444_female_Asian_57
857,001603,male,Asian,23,001603_male_Asian_23
973,001766,female,Asian,57,001766_female_Asian_53
258,000663,female,Asian,57,000663_female_Asian_57
1653,003827,female,Asian,60,003827_female_Asian_60
1489,003562,female,Asian,57,003562_female_Asian_54
2406,006366,male,Asian,18,006366_male_Asian_19
1621,003787,female,Asian,43,003787_female_Asian_50
425,001045,male,Asian,18,001045_male_Asian_19
300,000722,female,Asian,57,000722_female_Asian_56
1779,004230,female,Asian,60,004230_female_Asian_60
1213,003176,female,Asian,18,003176_female_Asian_19
469,001094,male,Asian,23,001094_male_Asian_23
1322,003346,female,Asian,18,003346_female_Asian_19
1663,003841,female,Asian,58,003841_female_Asian_58
1623,003790,male,Asian,43,003790_male_Asian_46
1320,003344,female,Asian,18,003344_female_Asian_19
1147,003096,female,Asian,18,003096_female_Asian_19
1715,003947,male,Asian,43,003947_male_Asian_52
1897,004414,female,Asian,20,004414_female_Asian_20
1854,004339,female,Asian,60,004339_female_Asian_60
1288,003302,female,Asian,18,003302_female_Asian_18
302,000724,female,Asian,57,000724_female_Asian_57
1975,005019,female,Asian,57,005019_female_Asian_54
2092,005259,male,Asian,23,005259_male_Asian_23
283,000695,female,Asian,57,000695_female_Asian_53
320,000745,female,Asian,43,000745_female_Asian_51
1548,003699,male,Asian,30,003699_male_Asian_41
1679,003860,male,Asian,57,003860_male_Asian_54
951,001741,female,Asian,43,001741_female_Asian_44
337,000768,female,Asian,58,000768_female_Asian_58
1671,003850,female,Asian,43,003850_female_Asian_47
1357,003384,female,Asian,18,003384_female_Asian_19
1344,003369,female,Asian,20,003369_female_Asian_20
103,000277,female,Asian,57,000277_female_Asian_54
52,000080,female,Asian,57,000080_female_Asian_57
2658,006731,male,Asian,18,006731_male_Asian_19
1220,003183,female,Asian,18,003183_female_Asian_19
530,001161,male,Asian,30,001161_male_Asian_40
929,001716,male,Asian,23,001716_male_Asian_27
179,000561,female,Asian,43,000561_female_Asian_52
1495,003568,female,Asian,60,003568_female_Asian_60
243,000645,female,Asian,57,000645_female_Asian_57
1618,003784,female,Asian,43,003784_female_Asian_47
782,001517-1,female,Asian,23,001517-1_female_Asian_23
2268,006076,male,Asian,18,006076_male_Asian_18
2178,005466,female,Asian,43,005466_female_Asian_45
431,001050,male,Asian,18,001050_male_Asian_19
790,001526,female,Asian,23,001526_female_Asian_24
1224,003188,female,Asian,18,003188_female_Asian_19
1371,003401,female,Asian,43,003401_female_Asian_49
1562,003716,female,Asian,58,003716_female_Asian_58
2160,005445,female,Asian,57,005445_female_Asian_53
1050,001917,male,Asian,57,001917_male_Asian_53
1585,003742,female,Asian,60,003742_female_Asian_60
1057,001970,male,Asian,20,001970_male_Asian_21
219,000616,female,Asian,57,000616_female_Asian_57
2591,006637,female,Asian,18,006637_female_Asian_19
2618,006673,male,Asian,18,006673_male_Asian_19
1520,003600,female,Asian,59,003600_female_Asian_59
36,000045,female,Asian,57,000045_female_Asian_56
599,001254,female,Asian,23,001254_female_Asian_24
350,000786,female,Asian,43,000786_female_Asian_50
1697,003885,female,Asian,43,003885_female_Asian_52
2449,006420,female,Asian,18,006420_female_Asian_18
819,001560,female,Asian,58,001560_female_Asian_58
0,000001,female,Asian,43,000001_female_Asian_45
2181,005470,female,Asian,30,005470_female_Asian_42
2470,006443,female,Asian,18,006443_female_Asian_18
2352,006225,male,Asian,18,006225_male_Asian_19
1414,003462,female,Asian,57,003462_female_Asian_55
1465,003532,male,Asian,59,003532_male_Asian_59
1010,001810,male,Asian,57,001810_male_Asian_56
514,001144,male,Asian,30,001144_male_Asian_28
299,000721,female,Asian,57,000721_female_Asian_53
1805,004265,male,Asian,60,004265_male_Asian_60
1727,004023,male,Asian,59,004023_male_Asian_59
427,001047,male,Asian,60,001047_male_Asian_60
1926,004453,male,Asian,43,004453_male_Asian_52
436,001056,female,Asian,23,001056_female_Asian_25
1017,001822,female,Asian,18,001822_female_Asian_18
137,000511,female,Asian,57,000511_female_Asian_55
1386,003418,female,Asian,57,003418_female_Asian_53
1110,003049,female,Asian,20,003049_female_Asian_20
2156,005441,male,Asian,43,005441_male_Asian_50
2246,005553,male,Asian,43,005553_male_Asian_48
2013,005072,female,Asian,57,005072_female_Asian_55
270,000678,female,Asian,43,000678_female_Asian_52
2624,006680,male,Asian,18,006680_male_Asian_19
1340,003365,female,Asian,18,003365_female_Asian_19
1743,004086,male,Asian,57,004086_male_Asian_56
525,001155,male,Asian,30,001155_male_Asian_28
1889,004392,female,Asian,18,004392_female_Asian_18
2072,005232,male,Asian,18,005232_male_Asian_18
723,001455,female,Asian,60,001455_female_Asian_60
35,000044,female,Asian,58,000044_female_Asian_58
1529,003636,male,Asian,60,003636_male_Asian_60
1953,004484,male,Asian,20,004484_male_Asian_20
1774,004220,female,Asian,57,004220_female_Asian_56
250,000654,female,Asian,57,000654_female_Asian_53
1959,004490,male,Asian,20,004490_male_Asian_21
1744,004087,female,Asian,58,004087_female_Asian_58
1123,003062,female,Asian,20,003062_female_Asian_20
1822,004286,male,Asian,60,004286_male_Asian_60
577,001223,female,Asian,20,001223_female_Asian_21
351,000789,female,Asian,57,000789_female_Asian_54
594,001249,female,Asian,23,001249_female_Asian_24
366,000818,female,Asian,43,000818_female_Asian_52
1272,003282,female,Asian,18,003282_female_Asian_19
2475,006448,female,Asian,18,006448_female_Asian_18
1115,003054,female,Asian,18,003054_female_Asian_19
600,001256,female,Asian,23,001256_female_Asian_24
213,000609,male,Asian,57,000609_male_Asian_57
1098,003034,female,Asian,20,003034_female_Asian_20
295,000717,female,Asian,43,000717_female_Asian_51
2022,005090,female,Asian,57,005090_female_Asian_55
749,001487,female,Asian,60,001487_female_Asian_60
541,001173,male,Asian,30,001173_male_Asian_30
59,000215,female,Asian,59,000215_female_Asian_59
1977,005021,female,Asian,18,005021_female_Asian_18
1811,004273,female,Asian,59,004273_female_Asian_59
1741,004083,female,Asian,60,004083_female_Asian_60
2660,006737,female,Asian,18,006737_female_Asian_19
1106,003044,female,Asian,20,003044_female_Asian_20
2154,005439,female,Asian,58,005439_female_Asian_58
1527,003628,male,Asian,58,003628_male_Asian_58
1911,004431,female,Asian,23,004431_female_Asian_23
2101,005268,male,Asian,20,005268_male_Asian_21
2393,006352,female,Asian,18,006352_female_Asian_18
1622,003789,male,Asian,30,003789_male_Asian_41
1421,003473,male,Asian,43,003473_male_Asian_52
361,000812,male,Asian,57,000812_male_Asian_55
1032,001855,female,Asian,23,001855_female_Asian_24
965,001757,female,Asian,43,001757_female_Asian_45
632,001306,male,Asian,20,001306_male_Asian_20
840,001585,female,Asian,57,001585_female_Asian_57
1501,003575,male,Asian,43,003575_male_Asian_43
1454,003518,male,Asian,57,003518_male_Asian_57
2622,006677,male,Asian,18,006677_male_Asian_19
760,001496,male,Asian,57,001496_male_Asian_55
1666,003845,female,Asian,57,003845_female_Asian_56
2186,005476,female,Asian,43,005476_female_Asian_43
1855,004340,female,Asian,60,004340_female_Asian_60
12,000016,female,Asian,58,000016_female_Asian_58
1456,003521,male,Asian,58,003521_male_Asian_58
445,001065,male,Asian,23,001065_male_Asian_26
2071,005231,male,Asian,18,005231_male_Asian_19
2104,005271,male,Asian,20,005271_male_Asian_20
1974,005018,female,Asian,43,005018_female_Asian_49
1315,003339,female,Asian,18,003339_female_Asian_19
74,000236,male,Asian,43,000236_male_Asian_51
2240,005545,male,Asian,57,005545_male_Asian_53
2665,006745,male,Asian,18,006745_male_Asian_19
956,001747,male,Asian,43,001747_male_Asian_49
1957,004488,male,Asian,23,004488_male_Asian_23
4,000006,female,Asian,59,000006_female_Asian_59
1849,004329,female,Asian,57,004329_female_Asian_56
2432,006400,female,Asian,18,006400_female_Asian_18
2121,005292,female,Asian,30,005292_female_Asian_40
1937,004466,male,Asian,60,004466_male_Asian_60
991,001785,male,Asian,23,001785_male_Asian_26
1872,004371,female,Asian,57,004371_female_Asian_56
877,001628,female,Asian,57,001628_female_Asian_55
1318,003342,female,Asian,20,003342_female_Asian_20
1025,001840,male,Asian,23,001840_male_Asian_23
2201,005495,female,Asian,43,005495_female_Asian_48
1848,004326,female,Asian,18,004326_female_Asian_19
2434,006402,female,Asian,18,006402_female_Asian_18
2041,005127,female,Asian,43,005127_female_Asian_51
736,001471,female,Asian,60,001471_female_Asian_60
1100,003036,female,Asian,18,003036_female_Asian_19
1859,004347,male,Asian,60,004347_male_Asian_60
2272,006083,male,Asian,18,006083_male_Asian_18
1866,004357,male,Asian,60,004357_male_Asian_60
788,001524,female,Asian,23,001524_female_Asian_25
481,001107,male,Asian,23,001107_male_Asian_25
1309,003328,female,Asian,18,003328_female_Asian_19
2087,005254,male,Asian,20,005254_male_Asian_21
1379,003411,female,Asian,43,003411_female_Asian_52
346,000779,female,Asian,43,000779_female_Asian_50
61,000217,female,Asian,57,000217_female_Asian_54
1469,003536,male,Asian,59,003536_male_Asian_59
1077,003007,female,Asian,18,003007_female_Asian_19
1609,003772,female,Asian,60,003772_female_Asian_60
1513,003590,female,Asian,58,003590_female_Asian_58
842,001587,female,Asian,20,001587_female_Asian_20
2689,006946,male,Asian,20,006946_male_Asian_20
504,001133,male,Asian,57,001133_male_Asian_56
278,000690,female,Asian,43,000690_female_Asian_51
116,000296,female,Asian,57,000296_female_Asian_57
191,000574,female,Asian,57,000574_female_Asian_56
529,001159,male,Asian,23,001159_male_Asian_24
2297,006131,male,Asian,20,006131_male_Asian_20
1073,003003,female,Asian,18,003003_female_Asian_18
2571,006609,male,Asian,18,006609_male_Asian_19
2034,005111,female,Asian,57,005111_female_Asian_53
2580,006618,male,Asian,18,006618_male_Asian_19
47,000073,female,Asian,43,000073_female_Asian_52
1735,004077,female,Asian,57,004077_female_Asian_57
254,000658,male,Asian,58,000658_male_Asian_58
1108,003047,female,Asian,20,003047_female_Asian_20
2329,006173,female,Asian,18,006173_female_Asian_19
655,001339,female,Asian,23,001339_female_Asian_26
13,000018,female,Asian,59,000018_female_Asian_59
1712,003942,male,Asian,59,003942_male_Asian_59
274,000686,female,Asian,43,000686_female_Asian_52
832,001575,female,Asian,30,001575_female_Asian_30
110,000286,female,Asian,43,000286_female_Asian_51
814,001554,female,Asian,23,001554_female_Asian_27
2612,006667,male,Asian,18,006667_male_Asian_19
1934,004462,female,Asian,58,004462_female_Asian_58
1952,004483,male,Asian,18,004483_male_Asian_19
1832,004309,female,Asian,57,004309_female_Asian_56
380,001003,male,Asian,23,001003_male_Asian_24
1241,003226,female,Asian,20,003226_female_Asian_20
2620,006675,male,Asian,18,006675_male_Asian_19
2170,005456,female,Asian,43,005456_female_Asian_45
533,001164,female,Asian,20,001164_female_Asian_20
2554,006567,female,Asian,20,006567_female_Asian_20
821,001562,female,Asian,18,001562_female_Asian_18
987,001779,female,Asian,57,001779_female_Asian_53
2691,006948,male,Asian,18,006948_male_Asian_19
1141,003088,female,Asian,18,003088_female_Asian_19
1298,003315,female,Asian,20,003315_female_Asian_20
1536,003653,male,Asian,57,003653_male_Asian_54
240,000642,female,Asian,57,000642_female_Asian_54
2489,006468,female,Asian,18,006468_female_Asian_18
543,001175,male,Asian,60,001175_male_Asian_60
1251,003241,female,Asian,20,003241_female_Asian_20
63,000219,female,Asian,57,000219_female_Asian_53
2623,006678,male,Asian,18,006678_male_Asian_19
1341,003366,female,Asian,20,003366_female_Asian_20
2315,006155,male,Asian,20,006155_male_Asian_20
728,001460,female,Asian,58,001460_female_Asian_58
2446,006417,female,Asian,18,006417_female_Asian_18
267,000673,female,Asian,57,000673_female_Asian_54
2656,006729,male,Asian,18,006729_male_Asian_19
776,001512,female,Asian,18,001512_female_Asian_18
71,000231,male,Asian,57,000231_male_Asian_56
1966,005007,female,Asian,57,005007_female_Asian_56
2313,006151,male,Asian,18,006151_male_Asian_19
553,001183,female,Asian,43,001183_female_Asian_52
2197,005490,female,Asian,30,005490_female_Asian_42
830,001573,female,Asian,30,001573_female_Asian_34
1334,003359,female,Asian,20,003359_female_Asian_20
625,001297,female,Asian,20,001297_female_Asian_21
564,001193,male,Asian,20,001193_male_Asian_21
432,001051,female,Asian,23,001051_female_Asian_25
212,000607,female,Asian,57,000607_female_Asian_53
549,001180,female,Asian,43,001180_female_Asian_48
818,001558,female,Asian,57,001558_female_Asian_57
1615,003780,female,Asian,43,003780_female_Asian_48
689,001395,male,Asian,59,001395_male_Asian_59
157,000534,female,Asian,43,000534_female_Asian_50
1451,003515,male,Asian,43,003515_male_Asian_49
2200,005494,female,Asian,43,005494_female_Asian_47
1269,003278,female,Asian,20,003278_female_Asian_20
1603,003765,male,Asian,57,003765_male_Asian_57
1696,003884,female,Asian,57,003884_female_Asian_56
1203,003165,female,Asian,20,003165_female_Asian_20
133,000378,female,Asian,57,000378_female_Asian_55
704,001422,male,Asian,58,001422_male_Asian_58
1069,001990,male,Asian,30,001990_male_Asian_35
143,000517,female,Asian,58,000517_female_Asian_58
560,001188,male,Asian,60,001188_male_Asian_60
1833,004310,female,Asian,58,004310_female_Asian_58
1716,003955,male,Asian,30,003955_male_Asian_41
2443,006413,female,Asian,18,006413_female_Asian_18
318,000742,female,Asian,58,000742_female_Asian_58
2378,006269,female,Asian,20,006269_female_Asian_20
347,000781,male,Asian,43,000781_male_Asian_51
2052,005148,male,Asian,43,005148_male_Asian_51
56,000210,female,Asian,57,000210_female_Asian_54
1725,004013,male,Asian,59,004013_male_Asian_59
1682,003863,female,Asian,57,003863_female_Asian_56
81,000244,female,Asian,57,000244_female_Asian_56
1152,003102,female,Asian,20,003102_female_Asian_20
650,001334,female,Asian,23,001334_female_Asian_24
2685,006942,male,Asian,18,006942_male_Asian_19
1816,004280,male,Asian,60,004280_male_Asian_60
2498,006478,female,Asian,18,006478_female_Asian_18
2262,006065,female,Asian,18,006065_female_Asian_19
477,001102,female,Asian,60,001102_female_Asian_60
542,001174,male,Asian,23,001174_male_Asian_25
1626,003793,female,Asian,43,003793_female_Asian_44
710,001436,male,Asian,57,001436_male_Asian_57
2416,006380,male,Asian,18,006380_male_Asian_19
589,001240,female,Asian,23,001240_female_Asian_24
2195,005488,male,Asian,43,005488_male_Asian_50
2359,006234,male,Asian,20,006234_male_Asian_20
2671,006752,male,Asian,18,006752_male_Asian_19
2018,005085,male,Asian,58,005085_male_Asian_58
2480,006455,female,Asian,18,006455_female_Asian_18
2397,006356,female,Asian,18,006356_female_Asian_18
1012,001813,male,Asian,57,001813_male_Asian_55
2346,006219,male,Asian,20,006219_male_Asian_20
1475,003545,male,Asian,57,003545_male_Asian_54
637,001312,male,Asian,23,001312_male_Asian_25
718,001450,female,Asian,43,001450_female_Asian_50
2674,006755,male,Asian,18,006755_male_Asian_19
1518,003598,male,Asian,58,003598_male_Asian_58
187,000570,female,Asian,57,000570_female_Asian_54
653,001337,female,Asian,23,001337_female_Asian_25
1667,003846,female,Asian,57,003846_female_Asian_57
