,Unnamed: 0,fname,path,age,gender,label,kfold
8278,8278,mask4.jpg,003138_female_Asian_20,20,female,3,2.0
8279,8279,mask5.jpg,003138_female_Asian_20,20,female,3,2.0
8280,8280,normal.jpg,003138_female_Asian_20,20,female,15,2.0
8281,8281,incorrect_mask.jpg,003139_female_Asian_20,20,female,9,2.0
8282,8282,mask1.jpg,003139_female_Asian_20,20,female,3,2.0
8283,8283,mask2.jpg,003139_female_Asian_20,20,female,3,2.0
8284,8284,mask3.jpg,003139_female_Asian_20,20,female,3,2.0
8285,8285,mask4.jpg,003139_female_Asian_20,20,female,3,2.0
8286,8286,mask5.jpg,003139_female_Asian_20,20,female,3,2.0
8287,8287,normal.jpg,003139_female_Asian_20,20,female,15,2.0
8288,8288,incorrect_mask.jpg,003140_female_Asian_20,20,female,9,2.0
8289,8289,mask1.jpg,003140_female_Asian_20,20,female,3,2.0
8290,8290,mask2.jpg,003140_female_Asian_20,20,female,3,2.0
8291,8291,mask3.jpg,003140_female_Asian_20,20,female,3,2.0
8292,8292,mask4.jpg,003140_female_Asian_20,20,female,3,2.0
8293,8293,mask5.jpg,003140_female_Asian_20,20,female,3,2.0
8294,8294,normal.jpg,003140_female_Asian_20,20,female,15,2.0
8295,8295,incorrect_mask.jpg,003143_female_Asian_20,20,female,9,2.0
8296,8296,mask1.jpg,003143_female_Asian_20,20,female,3,2.0
8297,8297,mask2.jpg,003143_female_Asian_20,20,female,3,2.0
8298,8298,mask3.jpg,003143_female_Asian_20,20,female,3,2.0
8299,8299,mask4.jpg,003143_female_Asian_20,20,female,3,2.0
8300,8300,mask5.jpg,003143_female_Asian_20,20,female,3,2.0
8301,8301,normal.jpg,003143_female_Asian_20,20,female,15,2.0
8302,8302,incorrect_mask.jpg,003144_female_Asian_19,19,female,9,2.0
8303,8303,mask1.jpg,003144_female_Asian_19,19,female,3,2.0
8304,8304,mask2.jpg,003144_female_Asian_19,19,female,3,2.0
8305,8305,mask3.jpg,003144_female_Asian_19,19,female,3,2.0
8306,8306,mask4.jpg,003144_female_Asian_19,19,female,3,2.0
8307,8307,mask5.jpg,003144_female_Asian_19,19,female,3,2.0
8308,8308,normal.jpg,003144_female_Asian_19,19,female,15,2.0
8309,8309,incorrect_mask.jpg,003145_female_Asian_19,19,female,9,2.0
8310,8310,mask1.jpg,003145_female_Asian_19,19,female,3,2.0
8311,8311,mask2.jpg,003145_female_Asian_19,19,female,3,2.0
8312,8312,mask3.jpg,003145_female_Asian_19,19,female,3,2.0
8313,8313,mask4.jpg,003145_female_Asian_19,19,female,3,2.0
8314,8314,mask5.jpg,003145_female_Asian_19,19,female,3,2.0
8315,8315,normal.jpg,003145_female_Asian_19,19,female,15,2.0
8316,8316,incorrect_mask.jpg,003146_female_Asian_20,20,female,9,2.0
8317,8317,mask1.jpg,003146_female_Asian_20,20,female,3,2.0
8318,8318,mask2.jpg,003146_female_Asian_20,20,female,3,2.0
8319,8319,mask3.jpg,003146_female_Asian_20,20,female,3,2.0
8320,8320,mask4.jpg,003146_female_Asian_20,20,female,3,2.0
8321,8321,mask5.jpg,003146_female_Asian_20,20,female,3,2.0
8322,8322,normal.jpg,003146_female_Asian_20,20,female,15,2.0
8323,8323,incorrect_mask.jpg,003147_female_Asian_20,20,female,9,2.0
8324,8324,mask1.jpg,003147_female_Asian_20,20,female,3,2.0
8325,8325,mask2.jpg,003147_female_Asian_20,20,female,3,2.0
8326,8326,mask3.jpg,003147_female_Asian_20,20,female,3,2.0
8327,8327,mask4.jpg,003147_female_Asian_20,20,female,3,2.0
8328,8328,mask5.jpg,003147_female_Asian_20,20,female,3,2.0
8329,8329,normal.jpg,003147_female_Asian_20,20,female,15,2.0
8330,8330,incorrect_mask.jpg,003148_female_Asian_20,20,female,9,2.0
8331,8331,mask1.jpg,003148_female_Asian_20,20,female,3,2.0
8332,8332,mask2.jpg,003148_female_Asian_20,20,female,3,2.0
8333,8333,mask3.jpg,003148_female_Asian_20,20,female,3,2.0
8334,8334,mask4.jpg,003148_female_Asian_20,20,female,3,2.0
8335,8335,mask5.jpg,003148_female_Asian_20,20,female,3,2.0
8336,8336,normal.jpg,003148_female_Asian_20,20,female,15,2.0
8337,8337,incorrect_mask.jpg,003150_female_Asian_19,19,female,9,2.0
8338,8338,mask1.jpg,003150_female_Asian_19,19,female,3,2.0
8339,8339,mask2.jpg,003150_female_Asian_19,19,female,3,2.0
8340,8340,mask3.jpg,003150_female_Asian_19,19,female,3,2.0
8341,8341,mask4.jpg,003150_female_Asian_19,19,female,3,2.0
8342,8342,mask5.jpg,003150_female_Asian_19,19,female,3,2.0
8343,8343,normal.jpg,003150_female_Asian_19,19,female,15,2.0
8344,8344,incorrect_mask.jpg,003152_female_Asian_19,19,female,9,2.0
8345,8345,mask1.jpg,003152_female_Asian_19,19,female,3,2.0
8346,8346,mask2.jpg,003152_female_Asian_19,19,female,3,2.0
8347,8347,mask3.jpg,003152_female_Asian_19,19,female,3,2.0
8348,8348,mask4.jpg,003152_female_Asian_19,19,female,3,2.0
8349,8349,mask5.jpg,003152_female_Asian_19,19,female,3,2.0
8350,8350,normal.jpg,003152_female_Asian_19,19,female,15,2.0
8351,8351,incorrect_mask.jpg,003153_female_Asian_19,19,female,9,2.0
8352,8352,mask1.jpg,003153_female_Asian_19,19,female,3,2.0
8353,8353,mask2.jpg,003153_female_Asian_19,19,female,3,2.0
8354,8354,mask3.jpg,003153_female_Asian_19,19,female,3,2.0
8355,8355,mask4.jpg,003153_female_Asian_19,19,female,3,2.0
8356,8356,mask5.jpg,003153_female_Asian_19,19,female,3,2.0
8357,8357,normal.jpg,003153_female_Asian_19,19,female,15,2.0
8358,8358,incorrect_mask.jpg,003154_female_Asian_19,19,female,9,2.0
8359,8359,mask1.jpg,003154_female_Asian_19,19,female,3,2.0
8360,8360,mask2.jpg,003154_female_Asian_19,19,female,3,2.0
8361,8361,mask3.jpg,003154_female_Asian_19,19,female,3,2.0
8362,8362,mask4.jpg,003154_female_Asian_19,19,female,3,2.0
8363,8363,mask5.jpg,003154_female_Asian_19,19,female,3,2.0
8364,8364,normal.jpg,003154_female_Asian_19,19,female,15,2.0
8365,8365,incorrect_mask.jpg,003155_female_Asian_19,19,female,9,2.0
8366,8366,mask1.jpg,003155_female_Asian_19,19,female,3,2.0
8367,8367,mask2.jpg,003155_female_Asian_19,19,female,3,2.0
8368,8368,mask3.jpg,003155_female_Asian_19,19,female,3,2.0
8369,8369,mask4.jpg,003155_female_Asian_19,19,female,3,2.0
8370,8370,mask5.jpg,003155_female_Asian_19,19,female,3,2.0
8371,8371,normal.jpg,003155_female_Asian_19,19,female,15,2.0
8372,8372,incorrect_mask.jpg,003156_female_Asian_20,20,female,9,2.0
8373,8373,mask1.jpg,003156_female_Asian_20,20,female,3,2.0
8374,8374,mask2.jpg,003156_female_Asian_20,20,female,3,2.0
8375,8375,mask3.jpg,003156_female_Asian_20,20,female,3,2.0
8376,8376,mask4.jpg,003156_female_Asian_20,20,female,3,2.0
8377,8377,mask5.jpg,003156_female_Asian_20,20,female,3,2.0
8378,8378,normal.jpg,003156_female_Asian_20,20,female,15,2.0
8379,8379,incorrect_mask.jpg,003157_female_Asian_20,20,female,9,2.0
8380,8380,mask1.jpg,003157_female_Asian_20,20,female,3,2.0
8381,8381,mask2.jpg,003157_female_Asian_20,20,female,3,2.0
8382,8382,mask3.jpg,003157_female_Asian_20,20,female,3,2.0
8383,8383,mask4.jpg,003157_female_Asian_20,20,female,3,2.0
8384,8384,mask5.jpg,003157_female_Asian_20,20,female,3,2.0
8385,8385,normal.jpg,003157_female_Asian_20,20,female,15,2.0
8386,8386,incorrect_mask.jpg,003158_female_Asian_20,20,female,9,2.0
8387,8387,mask1.jpg,003158_female_Asian_20,20,female,3,2.0
8388,8388,mask2.jpg,003158_female_Asian_20,20,female,3,2.0
8389,8389,mask3.jpg,003158_female_Asian_20,20,female,3,2.0
8390,8390,mask4.jpg,003158_female_Asian_20,20,female,3,2.0
8391,8391,mask5.jpg,003158_female_Asian_20,20,female,3,2.0
8392,8392,normal.jpg,003158_female_Asian_20,20,female,15,2.0
8393,8393,incorrect_mask.jpg,003160_female_Asian_19,19,female,9,2.0
8394,8394,mask1.jpg,003160_female_Asian_19,19,female,3,2.0
8395,8395,mask2.jpg,003160_female_Asian_19,19,female,3,2.0
8396,8396,mask3.jpg,003160_female_Asian_19,19,female,3,2.0
8397,8397,mask4.jpg,003160_female_Asian_19,19,female,3,2.0
8398,8398,mask5.jpg,003160_female_Asian_19,19,female,3,2.0
8399,8399,normal.jpg,003160_female_Asian_19,19,female,15,2.0
8400,8400,incorrect_mask.jpg,003161_female_Asian_20,20,female,9,2.0
8401,8401,mask1.jpg,003161_female_Asian_20,20,female,3,2.0
8402,8402,mask2.jpg,003161_female_Asian_20,20,female,3,2.0
8403,8403,mask3.jpg,003161_female_Asian_20,20,female,3,2.0
8404,8404,mask4.jpg,003161_female_Asian_20,20,female,3,2.0
8405,8405,mask5.jpg,003161_female_Asian_20,20,female,3,2.0
8406,8406,normal.jpg,003161_female_Asian_20,20,female,15,2.0
8407,8407,incorrect_mask.jpg,003162_female_Asian_19,19,female,9,2.0
8408,8408,mask1.jpg,003162_female_Asian_19,19,female,3,2.0
8409,8409,mask2.jpg,003162_female_Asian_19,19,female,3,2.0
8410,8410,mask3.jpg,003162_female_Asian_19,19,female,3,2.0
8411,8411,mask4.jpg,003162_female_Asian_19,19,female,3,2.0
8412,8412,mask5.jpg,003162_female_Asian_19,19,female,3,2.0
8413,8413,normal.jpg,003162_female_Asian_19,19,female,15,2.0
8414,8414,incorrect_mask.jpg,003164_female_Asian_19,19,female,9,2.0
8415,8415,mask1.jpg,003164_female_Asian_19,19,female,3,2.0
8416,8416,mask2.jpg,003164_female_Asian_19,19,female,3,2.0
8417,8417,mask3.jpg,003164_female_Asian_19,19,female,3,2.0
8418,8418,mask4.jpg,003164_female_Asian_19,19,female,3,2.0
8419,8419,mask5.jpg,003164_female_Asian_19,19,female,3,2.0
8420,8420,normal.jpg,003164_female_Asian_19,19,female,15,2.0
8421,8421,incorrect_mask.jpg,003165_female_Asian_20,20,female,9,2.0
8422,8422,mask1.jpg,003165_female_Asian_20,20,female,3,2.0
8423,8423,mask2.jpg,003165_female_Asian_20,20,female,3,2.0
8424,8424,mask3.jpg,003165_female_Asian_20,20,female,3,2.0
8425,8425,mask4.jpg,003165_female_Asian_20,20,female,3,2.0
8426,8426,mask5.jpg,003165_female_Asian_20,20,female,3,2.0
8427,8427,normal.jpg,003165_female_Asian_20,20,female,15,2.0
8428,8428,incorrect_mask.jpg,003166_female_Asian_20,20,female,9,2.0
8429,8429,mask1.jpg,003166_female_Asian_20,20,female,3,2.0
8430,8430,mask2.jpg,003166_female_Asian_20,20,female,3,2.0
8431,8431,mask3.jpg,003166_female_Asian_20,20,female,3,2.0
8432,8432,mask4.jpg,003166_female_Asian_20,20,female,3,2.0
8433,8433,mask5.jpg,003166_female_Asian_20,20,female,3,2.0
8434,8434,normal.jpg,003166_female_Asian_20,20,female,15,2.0
8435,8435,incorrect_mask.jpg,003167_female_Asian_19,19,female,9,2.0
8436,8436,mask1.jpg,003167_female_Asian_19,19,female,3,2.0
8437,8437,mask2.jpg,003167_female_Asian_19,19,female,3,2.0
8438,8438,mask3.jpg,003167_female_Asian_19,19,female,3,2.0
8439,8439,mask4.jpg,003167_female_Asian_19,19,female,3,2.0
8440,8440,mask5.jpg,003167_female_Asian_19,19,female,3,2.0
8441,8441,normal.jpg,003167_female_Asian_19,19,female,15,2.0
8442,8442,incorrect_mask.jpg,003168_female_Asian_20,20,female,9,2.0
8443,8443,mask1.jpg,003168_female_Asian_20,20,female,3,2.0
8444,8444,mask2.jpg,003168_female_Asian_20,20,female,3,2.0
8445,8445,mask3.jpg,003168_female_Asian_20,20,female,3,2.0
8446,8446,mask4.jpg,003168_female_Asian_20,20,female,3,2.0
8447,8447,mask5.jpg,003168_female_Asian_20,20,female,3,2.0
8448,8448,normal.jpg,003168_female_Asian_20,20,female,15,2.0
8449,8449,incorrect_mask.jpg,003169_female_Asian_20,20,female,9,2.0
8450,8450,mask1.jpg,003169_female_Asian_20,20,female,3,2.0
8451,8451,mask2.jpg,003169_female_Asian_20,20,female,3,2.0
8452,8452,mask3.jpg,003169_female_Asian_20,20,female,3,2.0
8453,8453,mask4.jpg,003169_female_Asian_20,20,female,3,2.0
8454,8454,mask5.jpg,003169_female_Asian_20,20,female,3,2.0
8455,8455,normal.jpg,003169_female_Asian_20,20,female,15,2.0
8456,8456,incorrect_mask.jpg,003170_female_Asian_20,20,female,9,2.0
8457,8457,mask1.jpg,003170_female_Asian_20,20,female,3,2.0
8458,8458,mask2.jpg,003170_female_Asian_20,20,female,3,2.0
8459,8459,mask3.jpg,003170_female_Asian_20,20,female,3,2.0
8460,8460,mask4.jpg,003170_female_Asian_20,20,female,3,2.0
8461,8461,mask5.jpg,003170_female_Asian_20,20,female,3,2.0
8462,8462,normal.jpg,003170_female_Asian_20,20,female,15,2.0
8463,8463,incorrect_mask.jpg,003171_female_Asian_19,19,female,9,2.0
8464,8464,mask1.jpg,003171_female_Asian_19,19,female,3,2.0
8465,8465,mask2.jpg,003171_female_Asian_19,19,female,3,2.0
8466,8466,mask3.jpg,003171_female_Asian_19,19,female,3,2.0
8467,8467,mask4.jpg,003171_female_Asian_19,19,female,3,2.0
8468,8468,mask5.jpg,003171_female_Asian_19,19,female,3,2.0
8469,8469,normal.jpg,003171_female_Asian_19,19,female,15,2.0
8470,8470,incorrect_mask.jpg,003172_female_Asian_19,19,female,9,2.0
8471,8471,mask1.jpg,003172_female_Asian_19,19,female,3,2.0
8472,8472,mask2.jpg,003172_female_Asian_19,19,female,3,2.0
8473,8473,mask3.jpg,003172_female_Asian_19,19,female,3,2.0
8474,8474,mask4.jpg,003172_female_Asian_19,19,female,3,2.0
8475,8475,mask5.jpg,003172_female_Asian_19,19,female,3,2.0
8476,8476,normal.jpg,003172_female_Asian_19,19,female,15,2.0
8477,8477,incorrect_mask.jpg,003173_female_Asian_20,20,female,9,2.0
8478,8478,mask1.jpg,003173_female_Asian_20,20,female,3,2.0
8479,8479,mask2.jpg,003173_female_Asian_20,20,female,3,2.0
8480,8480,mask3.jpg,003173_female_Asian_20,20,female,3,2.0
8481,8481,mask4.jpg,003173_female_Asian_20,20,female,3,2.0
8482,8482,mask5.jpg,003173_female_Asian_20,20,female,3,2.0
8483,8483,normal.jpg,003173_female_Asian_20,20,female,15,2.0
8484,8484,incorrect_mask.jpg,003175_female_Asian_20,20,female,9,2.0
8485,8485,mask1.jpg,003175_female_Asian_20,20,female,3,2.0
8486,8486,mask2.jpg,003175_female_Asian_20,20,female,3,2.0
8487,8487,mask3.jpg,003175_female_Asian_20,20,female,3,2.0
8488,8488,mask4.jpg,003175_female_Asian_20,20,female,3,2.0
8489,8489,mask5.jpg,003175_female_Asian_20,20,female,3,2.0
8490,8490,normal.jpg,003175_female_Asian_20,20,female,15,2.0
8491,8491,incorrect_mask.jpg,003176_female_Asian_19,19,female,9,2.0
8492,8492,mask1.jpg,003176_female_Asian_19,19,female,3,2.0
8493,8493,mask2.jpg,003176_female_Asian_19,19,female,3,2.0
8494,8494,mask3.jpg,003176_female_Asian_19,19,female,3,2.0
8495,8495,mask4.jpg,003176_female_Asian_19,19,female,3,2.0
8496,8496,mask5.jpg,003176_female_Asian_19,19,female,3,2.0
8497,8497,normal.jpg,003176_female_Asian_19,19,female,15,2.0
8498,8498,incorrect_mask.jpg,003177_female_Asian_18,18,female,9,2.0
8499,8499,mask1.jpg,003177_female_Asian_18,18,female,3,2.0
8500,8500,mask2.jpg,003177_female_Asian_18,18,female,3,2.0
8501,8501,mask3.jpg,003177_female_Asian_18,18,female,3,2.0
8502,8502,mask4.jpg,003177_female_Asian_18,18,female,3,2.0
8503,8503,mask5.jpg,003177_female_Asian_18,18,female,3,2.0
8504,8504,normal.jpg,003177_female_Asian_18,18,female,15,2.0
8505,8505,incorrect_mask.jpg,003178_female_Asian_20,20,female,9,2.0
8506,8506,mask1.jpg,003178_female_Asian_20,20,female,3,2.0
8507,8507,mask2.jpg,003178_female_Asian_20,20,female,3,2.0
8508,8508,mask3.jpg,003178_female_Asian_20,20,female,3,2.0
8509,8509,mask4.jpg,003178_female_Asian_20,20,female,3,2.0
8510,8510,mask5.jpg,003178_female_Asian_20,20,female,3,2.0
8511,8511,normal.jpg,003178_female_Asian_20,20,female,15,2.0
8512,8512,incorrect_mask.jpg,003179_female_Asian_19,19,female,9,2.0
8513,8513,mask1.jpg,003179_female_Asian_19,19,female,3,2.0
8514,8514,mask2.jpg,003179_female_Asian_19,19,female,3,2.0
8515,8515,mask3.jpg,003179_female_Asian_19,19,female,3,2.0
8516,8516,mask4.jpg,003179_female_Asian_19,19,female,3,2.0
8517,8517,mask5.jpg,003179_female_Asian_19,19,female,3,2.0
8518,8518,normal.jpg,003179_female_Asian_19,19,female,15,2.0
8519,8519,incorrect_mask.jpg,003180_female_Asian_19,19,female,9,2.0
8520,8520,mask1.jpg,003180_female_Asian_19,19,female,3,2.0
8521,8521,mask2.jpg,003180_female_Asian_19,19,female,3,2.0
8522,8522,mask3.jpg,003180_female_Asian_19,19,female,3,2.0
8523,8523,mask4.jpg,003180_female_Asian_19,19,female,3,2.0
8524,8524,mask5.jpg,003180_female_Asian_19,19,female,3,2.0
8525,8525,normal.jpg,003180_female_Asian_19,19,female,15,2.0
8526,8526,incorrect_mask.jpg,003181_female_Asian_19,19,female,9,2.0
8527,8527,mask1.jpg,003181_female_Asian_19,19,female,3,2.0
8528,8528,mask2.jpg,003181_female_Asian_19,19,female,3,2.0
8529,8529,mask3.jpg,003181_female_Asian_19,19,female,3,2.0
8530,8530,mask4.jpg,003181_female_Asian_19,19,female,3,2.0
8531,8531,mask5.jpg,003181_female_Asian_19,19,female,3,2.0
8532,8532,normal.jpg,003181_female_Asian_19,19,female,15,2.0
8533,8533,incorrect_mask.jpg,003182_female_Asian_20,20,female,9,2.0
8534,8534,mask1.jpg,003182_female_Asian_20,20,female,3,2.0
8535,8535,mask2.jpg,003182_female_Asian_20,20,female,3,2.0
8536,8536,mask3.jpg,003182_female_Asian_20,20,female,3,2.0
8537,8537,mask4.jpg,003182_female_Asian_20,20,female,3,2.0
8538,8538,mask5.jpg,003182_female_Asian_20,20,female,3,2.0
8539,8539,normal.jpg,003182_female_Asian_20,20,female,15,2.0
8540,8540,incorrect_mask.jpg,003183_female_Asian_19,19,female,9,2.0
8541,8541,mask1.jpg,003183_female_Asian_19,19,female,3,2.0
8542,8542,mask2.jpg,003183_female_Asian_19,19,female,3,2.0
8543,8543,mask3.jpg,003183_female_Asian_19,19,female,3,2.0
8544,8544,mask4.jpg,003183_female_Asian_19,19,female,3,2.0
8545,8545,mask5.jpg,003183_female_Asian_19,19,female,3,2.0
8546,8546,normal.jpg,003183_female_Asian_19,19,female,15,2.0
8547,8547,incorrect_mask.jpg,003184_female_Asian_20,20,female,9,2.0
8548,8548,mask1.jpg,003184_female_Asian_20,20,female,3,2.0
8549,8549,mask2.jpg,003184_female_Asian_20,20,female,3,2.0
8550,8550,mask3.jpg,003184_female_Asian_20,20,female,3,2.0
8551,8551,mask4.jpg,003184_female_Asian_20,20,female,3,2.0
8552,8552,mask5.jpg,003184_female_Asian_20,20,female,3,2.0
8553,8553,normal.jpg,003184_female_Asian_20,20,female,15,2.0
8554,8554,incorrect_mask.jpg,003185_female_Asian_19,19,female,9,2.0
8555,8555,mask1.jpg,003185_female_Asian_19,19,female,3,2.0
8556,8556,mask2.jpg,003185_female_Asian_19,19,female,3,2.0
8557,8557,mask3.jpg,003185_female_Asian_19,19,female,3,2.0
8558,8558,mask4.jpg,003185_female_Asian_19,19,female,3,2.0
8559,8559,mask5.jpg,003185_female_Asian_19,19,female,3,2.0
8560,8560,normal.jpg,003185_female_Asian_19,19,female,15,2.0
8561,8561,incorrect_mask.jpg,003187_female_Asian_20,20,female,9,2.0
8562,8562,mask1.jpg,003187_female_Asian_20,20,female,3,2.0
8563,8563,mask2.jpg,003187_female_Asian_20,20,female,3,2.0
8564,8564,mask3.jpg,003187_female_Asian_20,20,female,3,2.0
8565,8565,mask4.jpg,003187_female_Asian_20,20,female,3,2.0
8566,8566,mask5.jpg,003187_female_Asian_20,20,female,3,2.0
8567,8567,normal.jpg,003187_female_Asian_20,20,female,15,2.0
8568,8568,incorrect_mask.jpg,003188_female_Asian_19,19,female,9,2.0
8569,8569,mask1.jpg,003188_female_Asian_19,19,female,3,2.0
8570,8570,mask2.jpg,003188_female_Asian_19,19,female,3,2.0
8571,8571,mask3.jpg,003188_female_Asian_19,19,female,3,2.0
8572,8572,mask4.jpg,003188_female_Asian_19,19,female,3,2.0
8573,8573,mask5.jpg,003188_female_Asian_19,19,female,3,2.0
8574,8574,normal.jpg,003188_female_Asian_19,19,female,15,2.0
8575,8575,incorrect_mask.jpg,003190_female_Asian_19,19,female,9,2.0
8576,8576,mask1.jpg,003190_female_Asian_19,19,female,3,2.0
8577,8577,mask2.jpg,003190_female_Asian_19,19,female,3,2.0
8578,8578,mask3.jpg,003190_female_Asian_19,19,female,3,2.0
8579,8579,mask4.jpg,003190_female_Asian_19,19,female,3,2.0
8580,8580,mask5.jpg,003190_female_Asian_19,19,female,3,2.0
8581,8581,normal.jpg,003190_female_Asian_19,19,female,15,2.0
8582,8582,incorrect_mask.jpg,003191_female_Asian_18,18,female,9,2.0
8583,8583,mask1.jpg,003191_female_Asian_18,18,female,3,2.0
8584,8584,mask2.jpg,003191_female_Asian_18,18,female,3,2.0
8585,8585,mask3.jpg,003191_female_Asian_18,18,female,3,2.0
8586,8586,mask4.jpg,003191_female_Asian_18,18,female,3,2.0
8587,8587,mask5.jpg,003191_female_Asian_18,18,female,3,2.0
8588,8588,normal.jpg,003191_female_Asian_18,18,female,15,2.0
8589,8589,incorrect_mask.jpg,003192_female_Asian_19,19,female,9,2.0
8590,8590,mask1.jpg,003192_female_Asian_19,19,female,3,2.0
8591,8591,mask2.jpg,003192_female_Asian_19,19,female,3,2.0
8592,8592,mask3.jpg,003192_female_Asian_19,19,female,3,2.0
8593,8593,mask4.jpg,003192_female_Asian_19,19,female,3,2.0
8594,8594,mask5.jpg,003192_female_Asian_19,19,female,3,2.0
8595,8595,normal.jpg,003192_female_Asian_19,19,female,15,2.0
8596,8596,incorrect_mask.jpg,003193_female_Asian_19,19,female,9,2.0
8597,8597,mask1.jpg,003193_female_Asian_19,19,female,3,2.0
8598,8598,mask2.jpg,003193_female_Asian_19,19,female,3,2.0
8599,8599,mask3.jpg,003193_female_Asian_19,19,female,3,2.0
8600,8600,mask4.jpg,003193_female_Asian_19,19,female,3,2.0
8601,8601,mask5.jpg,003193_female_Asian_19,19,female,3,2.0
8602,8602,normal.jpg,003193_female_Asian_19,19,female,15,2.0
8603,8603,incorrect_mask.jpg,003194_female_Asian_20,20,female,9,2.0
8604,8604,mask1.jpg,003194_female_Asian_20,20,female,3,2.0
8605,8605,mask2.jpg,003194_female_Asian_20,20,female,3,2.0
8606,8606,mask3.jpg,003194_female_Asian_20,20,female,3,2.0
8607,8607,mask4.jpg,003194_female_Asian_20,20,female,3,2.0
8608,8608,mask5.jpg,003194_female_Asian_20,20,female,3,2.0
8609,8609,normal.jpg,003194_female_Asian_20,20,female,15,2.0
8610,8610,incorrect_mask.jpg,003195_female_Asian_19,19,female,9,2.0
8611,8611,mask1.jpg,003195_female_Asian_19,19,female,3,2.0
8612,8612,mask2.jpg,003195_female_Asian_19,19,female,3,2.0
8613,8613,mask3.jpg,003195_female_Asian_19,19,female,3,2.0
8614,8614,mask4.jpg,003195_female_Asian_19,19,female,3,2.0
8615,8615,mask5.jpg,003195_female_Asian_19,19,female,3,2.0
8616,8616,normal.jpg,003195_female_Asian_19,19,female,15,2.0
8617,8617,incorrect_mask.jpg,003196_female_Asian_20,20,female,9,2.0
8618,8618,mask1.jpg,003196_female_Asian_20,20,female,3,2.0
8619,8619,mask2.jpg,003196_female_Asian_20,20,female,3,2.0
8620,8620,mask3.jpg,003196_female_Asian_20,20,female,3,2.0
8621,8621,mask4.jpg,003196_female_Asian_20,20,female,3,2.0
8622,8622,mask5.jpg,003196_female_Asian_20,20,female,3,2.0
8623,8623,normal.jpg,003196_female_Asian_20,20,female,15,2.0
8624,8624,incorrect_mask.jpg,003197_female_Asian_19,19,female,9,2.0
8625,8625,mask1.jpg,003197_female_Asian_19,19,female,3,2.0
8626,8626,mask2.jpg,003197_female_Asian_19,19,female,3,2.0
8627,8627,mask3.jpg,003197_female_Asian_19,19,female,3,2.0
8628,8628,mask4.jpg,003197_female_Asian_19,19,female,3,2.0
8629,8629,mask5.jpg,003197_female_Asian_19,19,female,3,2.0
8630,8630,normal.jpg,003197_female_Asian_19,19,female,15,2.0
8631,8631,incorrect_mask.jpg,003198_female_Asian_19,19,female,9,2.0
8632,8632,mask1.jpg,003198_female_Asian_19,19,female,3,2.0
8633,8633,mask2.jpg,003198_female_Asian_19,19,female,3,2.0
8634,8634,mask3.jpg,003198_female_Asian_19,19,female,3,2.0
8635,8635,mask4.jpg,003198_female_Asian_19,19,female,3,2.0
8636,8636,mask5.jpg,003198_female_Asian_19,19,female,3,2.0
8637,8637,normal.jpg,003198_female_Asian_19,19,female,15,2.0
8638,8638,incorrect_mask.jpg,003199_female_Asian_20,20,female,9,2.0
8639,8639,mask1.jpg,003199_female_Asian_20,20,female,3,2.0
8640,8640,mask2.jpg,003199_female_Asian_20,20,female,3,2.0
8641,8641,mask3.jpg,003199_female_Asian_20,20,female,3,2.0
8642,8642,mask4.jpg,003199_female_Asian_20,20,female,3,2.0
8643,8643,mask5.jpg,003199_female_Asian_20,20,female,3,2.0
8644,8644,normal.jpg,003199_female_Asian_20,20,female,15,2.0
8645,8645,incorrect_mask.jpg,003200_female_Asian_20,20,female,9,2.0
8646,8646,mask1.jpg,003200_female_Asian_20,20,female,3,2.0
8647,8647,mask2.jpg,003200_female_Asian_20,20,female,3,2.0
8648,8648,mask3.jpg,003200_female_Asian_20,20,female,3,2.0
8649,8649,mask4.jpg,003200_female_Asian_20,20,female,3,2.0
8650,8650,mask5.jpg,003200_female_Asian_20,20,female,3,2.0
8651,8651,normal.jpg,003200_female_Asian_20,20,female,15,2.0
8652,8652,incorrect_mask.jpg,003220_female_Asian_20,20,female,9,2.0
8653,8653,mask1.jpg,003220_female_Asian_20,20,female,3,2.0
8654,8654,mask2.jpg,003220_female_Asian_20,20,female,3,2.0
8655,8655,mask3.jpg,003220_female_Asian_20,20,female,3,2.0
8656,8656,mask4.jpg,003220_female_Asian_20,20,female,3,2.0
8657,8657,mask5.jpg,003220_female_Asian_20,20,female,3,2.0
8658,8658,normal.jpg,003220_female_Asian_20,20,female,15,2.0
8659,8659,incorrect_mask.jpg,003222_female_Asian_20,20,female,9,2.0
8660,8660,mask1.jpg,003222_female_Asian_20,20,female,3,2.0
8661,8661,mask2.jpg,003222_female_Asian_20,20,female,3,2.0
8662,8662,mask3.jpg,003222_female_Asian_20,20,female,3,2.0
8663,8663,mask4.jpg,003222_female_Asian_20,20,female,3,2.0
8664,8664,mask5.jpg,003222_female_Asian_20,20,female,3,2.0
8665,8665,normal.jpg,003222_female_Asian_20,20,female,15,2.0
8666,8666,incorrect_mask.jpg,003223_female_Asian_18,18,female,9,2.0
8667,8667,mask1.jpg,003223_female_Asian_18,18,female,3,2.0
8668,8668,mask2.jpg,003223_female_Asian_18,18,female,3,2.0
8669,8669,mask3.jpg,003223_female_Asian_18,18,female,3,2.0
8670,8670,mask4.jpg,003223_female_Asian_18,18,female,3,2.0
8671,8671,mask5.jpg,003223_female_Asian_18,18,female,3,2.0
